Asset,Last,Strike,Negócios,Quantidade,Bid,Ask,Vencimento,Cont. Abertos,Black Scholes,Volt. Implícita,VI Ask,VI Bid,VI / VH
PETRL43,0.04,36.25,9,28200,0.04,0.12,19/12/2025,196300,0.006258028,0.224952698,0.281009674,0.224952698,1.311223587
PETRL365,0.06,36.5,3,1500,0.04,0.08,19/12/2025,248100,0.004684228,0.2501297,0.264892578,0.232181549,1.457977457
PETRL435,0.06,36.75,3,4000,0.04,0.3,19/12/2025,6096200,0.003485926,0.257644653,0.377202034,0.239334106,1.501781263
PETRL370,0.03,37,5,6000,0.03,0.09,19/12/2025,14500,0.002579365,0.234870911,0.287275314,0.234870911,1.369035718
PETRL44,0.05,37.25,1,100,0.03,0.06,19/12/2025,193300,0.001897831,0.263442993,0.272388458,0.241603851,1.535579124
PETRL375,0.03,37.5,3,30200,0.02,0.04,19/12/2025,31300,0.001388635,0.248260498,0.260238647,0.233421326,1.447082094
PETRL445,0.03,37.75,1,300,0.02,0.04,19/12/2025,9236600,0.00101051,0.254859924,0.267066956,0.239715576,1.485549396
PETRL380,0.03,38,1,100,0.02,0.14,19/12/2025,51600,0.000731395,0.261383057,0.348968506,0.24597168,1.523571989
PETRL1,0.03,38.25,3,51500,0.03,0.16,19/12/2025,329100,0.000526571,0.267829895,0.367794037,0.267829895,1.561149874
PETRL385,0.03,38.5,1,100,0,0,19/12/2025,5100,0.000377132,0.274200439,0,0,1.59828305
PETRL455,0.03,38.75,1,64000,0,0,19/12/2025,406400,0.000268719,0.28049469,0,0,1.634971517
PETRL390,0.01,39,1,100,0.01,0.02,19/12/2025,6900,0.000190504,0.246734619,0.270271301,0.246734619,1.43818792
PETRL46,0.02,39.25,3,13600,0,0.14,19/12/2025,117200,0.000134385,0.276184082,0.387105942,0,1.609845476
PETRL395,2.72,39.5,4,1000,0,0,19/12/2025,108000,9.43E-05,1.093263626,0,0,6.372508834
PETRL465,0.05,39.75,1,100,0,0,19/12/2025,29500,6.59E-05,0.3307724,0,0,1.928034547
PETRL400,2.46,40,4,800,0,2.46,19/12/2025,58700,4.58E-05,1.059074402,1.059074402,0,6.17322375
PETRL47,0.02,40.25,1,1100,0.01,0.13,19/12/2025,1708100,3.17E-05,0.299301147,0.409736633,0.273895264,1.744592211
PETRL404,0.01,40.5,1,2500,0,3.02,19/12/2025,2900,2.18E-05,0.279159546,1.200733185,0,1.627189115
PETRL475,0.01,40.75,3,14000,0,0.02,19/12/2025,45200,1.50E-05,0.284423828,0.310554504,0,1.657874015
PETRL409,0.04,41,1,1000,0,0,19/12/2025,1000,1.02E-05,0.349349976,0,0,2.036321115
PETRL48,0.01,41.25,1,200,0.01,0.02,19/12/2025,3085800,6.96E-06,0.294723511,0.321578979,0.294723511,1.717909689
PETRL414,1.74,41.5,173,219500,0,1.74,19/12/2025,4689000,4.71E-06,0.957183838,0.957183838,0,5.579315288
PETRL68,0.01,41.75,1,100,0,0,19/12/2025,6511800,3.18E-06,0.304870605,0,0,1.777055945
PETRL420,0.15,42,5,1000,0,0,19/12/2025,43200,2.13E-06,0.470733643,0,0,2.743852648
PETRL28,0.03,42.25,1,2400,0,0,19/12/2025,8300,1.43E-06,0.362701416,0,0,2.114145136
PETRL425,0.01,42.5,1,100,0,0,19/12/2025,20300,9.49E-07,0.319824219,0,0,1.86421885
PETRL51,0.01,42.75,1,100,0,0.01,19/12/2025,1100000,6.30E-07,0.324707031,0.324707031,0,1.892680206
PETRL430,0.01,43,1,100,0,0,19/12/2025,89100,4.16E-07,0.329589844,0,0,1.921141563
PETRL52,0.01,43.25,1,100,0,0.05,19/12/2025,9237100,2.74E-07,0.334396362,0.414524078,0,1.94915821
PETRL434,0.01,43.5,1906,2098500,0,0,19/12/2025,2348300,1.80E-07,0.339202881,0,0,1.977174858
PETRL53,0.01,43.75,1,1000,0,0,19/12/2025,78900,1.18E-07,0.343933105,0,0,2.004746797
PETRL439,0.01,44,371,1381600,0,0,19/12/2025,9951900,7.66E-08,0.348587036,0,0,2.031874028
PETRL54,0.01,44.25,1,3000,0,0.01,19/12/2025,8477800,4.97E-08,0.353317261,0.353317261,0,2.059445967
PETRL444,0.01,44.5,50,132200,0,0,19/12/2025,3872900,3.22E-08,0.357894897,0,0,2.086128488
PETRL447,0,44.75,0,0,0,0.01,19/12/2025,0,2.07E-08,0,0.362548828,0,0
PETRL45,5.44,45,29,21700,0,0.01,19/12/2025,2834000,1.33E-08,1.879701614,0.367126465,0,10.95656606
PETRL452,0,45.25,0,0,0,0.01,19/12/2025,0,8.54E-09,0,0.371627808,0,0
PETRL454,0.01,45.5,2,500,0,0.01,19/12/2025,1500,5.45E-09,0.37612915,0.37612915,0,2.192413867
PETRL457,0,45.75,0,0,0,0,19/12/2025,0,3.47E-09,0,0,0,0
PETRL460,0.01,46,1,300,0,0.01,19/12/2025,134800,2.20E-09,0.385055542,0.385055542,0,2.244444784
PETRL462,0,46.25,0,0,0,0,19/12/2025,0,1.39E-09,0,0,0,0
PETRL464,0.01,46.5,1,100,0,0,19/12/2025,6301800,8.79E-10,0.393829346,0,0,2.295586284
PETRL467,0,46.75,0,0,0,0,19/12/2025,0,5.53E-10,0,0,0,0
PETRL470,0.02,47,2,200,0,0.01,19/12/2025,198200,3.47E-10,0.436325073,0.402450562,0,2.543289027
PETRL472,0,47.25,0,0,0,0,19/12/2025,0,2.17E-10,0,0,0,0
PETRL474,0.01,47.5,3,300,0,0.01,19/12/2025,1759700,1.35E-10,0.410995483,0.410995483,0,2.39564574
PETRL477,0,47.75,0,0,0,0,19/12/2025,0,8.42E-11,0,0,0,0
PETRL480,0.04,48,1,400,0,0.01,19/12/2025,301900,5.22E-11,0.497493744,0.419387817,0,2.899834223
PETRL482,0,48.25,0,0,0,0,19/12/2025,0,3.23E-11,0,0,0,0
PETRL485,0.01,48.5,3,300,0,0.01,19/12/2025,257300,2.00E-11,0.427703857,0.427703857,0,2.493036944
PETRL487,0,48.75,0,0,0,0,19/12/2025,0,1.23E-11,0,0,0,0
PETRL490,0.01,49,2,21000,0,0,19/12/2025,125300,7.55E-12,0.435943604,0,0,2.541065483
PETRL498,0.01,49.25,1,10000,0,0.01,19/12/2025,116100,4.63E-12,0.439987183,0.439987183,0,2.564635044
PETRL495,0,49.5,0,0,0,0,19/12/2025,0,2.83E-12,0,0,0,0
PETRL497,0,49.75,0,0,0,0,19/12/2025,0,1.73E-12,0,0,0,0
PETRL575,0,57.5,0,0,0,0.02,19/12/2025,0,0,0,0.604553223,0,0
PETRL598,0,59.25,0,0,0,0.02,19/12/2025,0,0,0,0.628814697,0,0
PETRL597,0,59.75,0,0,0,0.02,19/12/2025,0,0,0,0.635604858,0,0
PETRL602,0,60.25,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRL627,0,62.75,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRL668,0.01,66.25,1,1000,0,0.02,19/12/2025,28000,0,0.668334961,0.717849731,0,3.895648169
PETRL677,0,67.75,0,0,0,0.02,19/12/2025,0,0,0,0.735397339,0,0
PETRL901,0.02,88.75,1,100,0,0.02,19/12/2025,6500,0,0.942077637,0.942077637,0,5.491262966
PETRL187,0,185.75,0,0,0,0.02,19/12/2025,0,0,0,1.46774292,0,0
PETRL197,0,195.75,0,0,0,0.02,19/12/2025,0,0,0,1.503295898,0,0
PETRX302,0,1.6,0,0,0,0.01,19/12/2025,0,0,0,2.717285156,0,0
PETRX255,0,1.95,0,0,0,0.02,19/12/2025,0,0,0,2.734680176,0,0
PETRX9,0,3.45,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX962,0.01,8.2,2,2000,0,0.02,19/12/2025,2000,0,1.195983887,1.293487549,0,6.971253504
PETRX135,0,8.75,0,0,0,0.02,19/12/2025,0,0,0,1.231842041,0,0
PETRX155,0.05,10.75,1,1000,0,0.02,19/12/2025,36200,0,1.171417236,1.037445068,0,6.828057304
PETRX110,0,11,0,0,0,0.02,19/12/2025,0,0,0,1.015777588,0,0
PETRX112,0,11.25,0,0,0,0.02,19/12/2025,0,0,0,0.994644165,0,0
PETRX115,0,11.5,0,0,0,0.02,19/12/2025,0,0,0,0.973968506,0,0
PETRX117,0,11.75,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX120,0,12,0,0,0,0.02,19/12/2025,0,0,0,0.933990479,0,0
PETRX122,0,12.25,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX125,73.9,12.5,1,200,0,0,19/12/2025,112800,0,10,0,0,58.28885808
PETRX127,0,12.75,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX130,0,13,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX132,0,13.25,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX13,5.7,13.5,3,700,0,0,19/12/2025,116600,0,4.045572281,0,0,23.58117885
PETRX143,0.01,13.75,3,30000,0,0,19/12/2025,417800,0,0.743408203,0,0,4.333241525
PETRX140,0,14,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX12,0,14.25,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX145,0,14.5,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX147,0,14.75,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX150,0.01,15,1,1000,0,0,19/12/2025,12000,0,0.667419434,0,0,3.890311664
PETRX57,0,15.25,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX15,6.25,15.5,4,68100,0,0,19/12/2025,263900,0,3.731737137,0,0,21.75186963
PETRX157,0,15.75,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX160,0,16,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX211,0,16.25,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX165,0.01,16.5,1,200,0,0,19/12/2025,600,0,0.583953857,0,0,3.403800352
PETRX167,0,16.75,0,0,0,0,19/12/2025,0,0,0,0,0,0
PETRX170,0,17,0,0,0,0,19/12/2025,0,3.77E-16,0,0,0,0
PETRX19,0,17.25,0,0,0,0,19/12/2025,0,7.21E-16,0,0,0,0
PETRX175,0,17.5,0,0,0,0,19/12/2025,0,1.31E-15,0,0,0,0
PETRX177,0,17.75,0,0,0,0,19/12/2025,0,5.01E-15,0,0,0,0
PETRX186,0.01,18,1,300,0.01,0,19/12/2025,400,1.71E-14,0.507507324,0,0.507507324,2.958202239
PETRX182,0,18.25,0,0,0,0,19/12/2025,0,7.99E-14,0,0,0,0
PETRX185,0,18.5,0,0,0,0,19/12/2025,0,3.31E-13,0,0,0,0
PETRX193,0.01,18.75,1,100,0.01,0,19/12/2025,300,1.27E-12,0.471496582,0,0.471496582,2.748299735
PETRX190,0.03,19,1,500,0,0,19/12/2025,0,4.66E-12,0.530014038,0,0,3.089391304
PETRX192,0,19.25,0,0,0,0,19/12/2025,0,1.63E-11,0,0,0,0
PETRX195,0.03,19.5,4,19800,0.01,0,19/12/2025,49800,5.40E-11,0.50403595,0,0.436782837,2.937967994
PETRX196,0.01,19.75,1,100,0,0,19/12/2025,40000,1.72E-10,0.425415039,0,0,2.479695684
PETRX200,0.03,20,3,70000,0.01,0,19/12/2025,320400,5.21E-10,0.478668213,0,0.414276123,2.790102353
PETRX300,0.01,20.25,4,3500,0.01,0.09,19/12/2025,51000,1.52E-09,0.403213501,0.559196472,0.403213501,2.350285453
PETRX205,0,20.5,0,0,0,0,19/12/2025,0,4.24E-09,0,0,0,0
PETRX207,0.05,20.75,1,100,0.04,0.25,19/12/2025,200,1.14E-08,0.478363037,0.661840439,0.461463928,2.788323518
PETRX210,0,21,0,0,0.01,0,19/12/2025,0,2.94E-08,0,0,0.37071228,0
PETRX310,0.03,21.25,6,115400,0.01,0,19/12/2025,12063600,7.32E-08,0.417518616,0,0.360107422,2.433668334
PETRX215,0,21.5,0,0,0.01,0,19/12/2025,0,1.76E-07,0,0,0.349655151,0
PETRX217,0,21.75,0,0,0.01,0,19/12/2025,0,4.08E-07,0,0,0.339202881,0
PETRX220,0,22,0,0,0.04,0,19/12/2025,0,9.15E-07,0,0,0.399932861,0
PETRX271,0.05,22.25,1,100,0.05,0.1,19/12/2025,390300,1.99E-06,0.40271759,0.458126068,0.40271759,2.347394847
PETRX225,0.06,22.5,1,1000,0.01,0,19/12/2025,1100,4.18E-06,0.403232574,0,0.308609009,2.35039663
PETRX275,0.08,22.75,1,1000,0.01,0.15,19/12/2025,102100,8.54E-06,0.412464142,0.47077179,0.298538208,2.404206383
PETRX230,0.07,23,2,200,0.01,0,19/12/2025,0,1.69E-05,0.389480591,0,0.288619995,2.270237888
PETRX238,0.1,23.25,4,152700,0.01,0,19/12/2025,1200,3.26E-05,0.404777527,0,0.278778076,2.359401982
PETRX240,0.1,23.5,2,50000,0.01,0,19/12/2025,22300,6.12E-05,0.391683578,0,0.268974304,2.283078852
PETRX243,0.1,23.75,4,10200,0.02,0,19/12/2025,13000,0.000111675,0.378675461,0,0.285110474,2.207256019
PETRX245,0.12,24,4,97000,0.02,0,19/12/2025,1000,0.000198742,0.380687714,0,0.274734497,2.218985211
PETRX340,0.11,24.25,2,200,0.03,0.15,19/12/2025,59300,0.000345021,0.36034584,0.387153625,0.281600952,2.100414755
PETRX24,0.12,24.5,1,500,0.02,0,19/12/2025,500,0.000584762,0.354299545,0,0.254096985,2.065171591
PETRX247,0.14,24.75,3,77600,0.02,0,19/12/2025,600,0.000968367,0.353908539,0,0.243911743,2.062892459
PETRX250,0.14,25,1,1000,0.13,0,19/12/2025,53400,0.001568066,0.340547562,0,0.334482193,1.985012849
PETRX35,0.17,25.25,11,98000,0.06,0.17,19/12/2025,6753200,0.002484736,0.343847275,0.343847275,0.271129608,2.0042465
PETRX25,0.17,25.5,4,36400,0.02,0,19/12/2025,5000,0.003855736,0.330142975,0,0.213623047,1.924365701
PETRX257,0.2,25.75,8,22900,0.02,0,19/12/2025,36600,0.005863496,0.330982208,0,0.203647614,1.929257496
PETRX260,0.21,26,11,32300,0.2,0.31,19/12/2025,134300,0.00874444,0.321445465,0.362539291,0.316944122,1.873668909
PETRX262,0.23,26.25,9,52000,0.02,0.25,19/12/2025,142400,0.01279763,0.31580925,0.324029922,0.183792114,1.840816055
PETRX265,0.25,26.5,21,90600,0.15,0.28,19/12/2025,113400,0.018392416,0.309429169,0.320978165,0.266189575,1.80362729
PETRX267,0.28,26.75,28,124600,0.05,0.3,19/12/2025,155100,0.025974219,0.306043625,0.31329155,0.194377899,1.783893342
PETRX270,0.31,27,24,53400,0.11,0.9,19/12/2025,346400,0.036067613,0.301604271,0.472607613,0.220251083,1.758016854
PETRX278,0.34,27.25,272,2401100,0.29,0.4,19/12/2025,37903500,0.049275863,0.296201706,0.315208435,0.279560089,1.72652592
PETRX281,0.38,27.5,27,215200,0.1,0,19/12/2025,615800,0.066276286,0.292992592,0,0.190067291,1.70782036
PETRX283,0.41,27.75,26,69500,0.17,0.44,19/12/2025,182000,0.087810998,0.285739899,0.294384956,0.207395554,1.66554524
PETRX286,0.45,28,42,67600,0.1,0.6,19/12/2025,197000,0.11467298,0.280489922,0.320544243,0.16503334,1.634943723
PETRX288,0.5,28.25,18,67100,0.04,0.52,19/12/2025,58300,0.147687716,0.276865959,0.282092094,0.120954514,1.61382006
PETRX291,0.55,28.5,37,123500,0.2,0.65,19/12/2025,103800,0.187691081,0.272059441,0.296735764,0.175561905,1.585803412
PETRX308,0.61,28.75,32,111700,0.55,0.64,19/12/2025,822600,0.235504495,0.268540382,0.275702477,0.254044533,1.565291224
PETRX296,0.68,29,66,238100,0.6,0.79,19/12/2025,184200,0.291908653,0.266065598,0.291161537,0.247511864,1.550865985
PETRX306,0.72,29.25,61,195400,0.56,0.8,19/12/2025,17388300,0.35761736,0.255551338,0.273320675,0.219378471,1.489579568
PETRX301,0.83,29.5,92,275000,0.6,0.91,19/12/2025,497700,0.433253068,0.259261131,0.276470184,0.209069252,1.511203529
PETRX319,0.91,29.75,97,439100,0.89,0.98,19/12/2025,639200,0.519325692,0.25490284,0.269618034,0.250692368,1.485799544
PETRX30,1,30,82,171200,0.63,1.03,19/12/2025,16960600,0.616216125,0.251245499,0.257437229,0.174446106,1.464481321
PETRX307,1.12,30.25,60,206800,0.9,1.26,19/12/2025,709600,0.724165635,0.252256393,0.28075695,0.207438469,1.470373712
PETRX311,1.23,30.5,55,112300,0.15,1.33,19/12/2025,419400,0.843270474,0.249686241,0.269899368,0,1.455392587
PETRX329,1.35,30.75,16,39400,0.8,1.8,19/12/2025,580600,0.973459648,0.247621536,0.338425636,0,1.443357658
PETRX316,1.51,31,90,103200,0.7,1.9,19/12/2025,316400,1.11455041,0.252122879,0.331015587,0,1.469595471
PETRX318,1.63,31.25,373,589100,0.3,1.7,19/12/2025,98800,1.266211141,0.247006416,0.261340141,0,1.439772195
PETRX321,1.77,31.5,9,10600,0.74,2.35,19/12/2025,151200,1.427995544,0.244402885,0.363645554,0,1.42459651
PETRX323,1.91,31.75,10,23700,0.5,2.35,19/12/2025,224100,1.59936181,0,0.33244133,0,0
PETRX326,2.1,32,7,5600,0.29,2.14,19/12/2025,1067300,1.779691769,0,0,0,0
PETRX322,2.3,32.25,9,36000,0.04,0,19/12/2025,2625400,1.968311574,0,0,0,0
PETRX330,2.48,32.5,20,17700,0.24,2.55,19/12/2025,174100,2.164512529,0,0,0,0
PETRX361,2.68,32.75,16,30500,0.9,2.75,19/12/2025,509400,2.367570953,0,0,0,0
PETRX2,3.15,33,3,9000,0.04,0,19/12/2025,5800,2.576766204,0,0,0,0
PETRX40,3.04,33.25,4,5900,1.09,0,19/12/2025,564200,2.791396279,0,0,0,0
PETRX335,3.25,33.5,30,123600,0.04,0,19/12/2025,18600,3.010790614,0,0,0,0
PETRX405,3.41,33.75,3,18100,0.82,3.8,19/12/2025,812400,3.234319981,0,0,0,0
PETRX345,3.61,34,5,37600,0.3,0,19/12/2025,131900,3.461403499,0,0,0,0
PETRX41,3.86,34.25,11,20300,0.6,0,19/12/2025,174600,3.691512993,0,0,0,0
PETRX350,4.12,34.5,4,3500,3.42,4.99,19/12/2025,109600,3.924174961,0,0.493817329,0,0
PETRX415,4.35,34.75,6,2500,1.21,0,19/12/2025,252600,4.158970546,0,0,0,0
PETRX349,2.61,35,1,3000,0,0,19/12/2025,3000,4.395533869,0,0,0,0
PETRX450,4.78,35.25,10,9200,4.51,5.24,19/12/2025,2001900,4.633549151,0,0,0,0
PETRX355,5.11,35.5,1,3000,0,0,19/12/2025,26600,4.872746949,0,0,0,0
PETRX42,5.25,35.75,7,4100,1.7,0,19/12/2025,255600,5.11289987,0,0,0,0
PETRX360,5.58,36,2,6000,0,0,19/12/2025,70000,5.353818017,0,0,0,0
PETRX43,5.72,36.25,2,300,0,0,19/12/2025,75000,5.595344402,0,0,0,0
PETRX365,4.98,36.5,1,10000,0,0,19/12/2025,10000,5.837350508,0,0,0,0
PETRX435,6.2,36.75,73,220300,0,0,19/12/2025,5344900,6.079732111,0,0,0,0
PETRX370,5.8,37,1,1000,0,0,19/12/2025,31200,6.322405456,0,0,0,0
PETRX44,6.77,37.25,2,2600,0,0,19/12/2025,10100,6.565303828,0,0,0,0
PETRX375,7.03,37.5,3,8600,0,0,19/12/2025,2000,6.808374539,0,0,0,0
PETRX445,7.46,37.75,4,6600,2.25,0,19/12/2025,38400,7.05157632,0,0,0,0
PETRX380,7.41,38,6,13300,0,0,19/12/2025,0,7.29487711,0,0,0,0
PETRX1,7.69,38.25,13,29400,0,0,19/12/2025,22300,7.538252193,0,0,0,0
PETRX385,0,38.5,0,0,0,0,19/12/2025,0,7.78168266,0,0,0,0
PETRX455,8.25,38.75,10,56500,3,0,19/12/2025,255100,8.025154152,0,0,0,0
PETRX390,7.37,39,8,44600,0,0,19/12/2025,44600,8.268655844,0,0,0,0
PETRX46,8.73,39.25,1,3000,4.2,0,19/12/2025,15700,8.512179631,0,0,0,0
PETRX395,0.06,39.5,3,900,0,0,19/12/2025,17500,8.755719487,0,0,0,0
PETRX465,8.95,39.75,3,300,8.9,9.98,19/12/2025,50400,8.999270961,0,0,0,0
PETRX400,9.34,40,74,217000,0,0,19/12/2025,100,9.242830787,0,0,0,0
PETRX47,9.82,40.25,36,64300,0,12.8,19/12/2025,66000,9.486396584,0,1.251716614,0,0
PETRX404,9.15,40.5,1,50000,0,0,19/12/2025,50000,9.729966625,0,0,0,0
PETRX475,10.33,40.75,4,20100,0,0,19/12/2025,19800,9.973539667,0,0,0,0
PETRX409,0.01,41,21,385600,0,0,19/12/2025,3767800,10.21711482,0,0,0,0
PETRX48,7.72,41.25,1,100,0,0,19/12/2025,4100,10.46069145,0,0,0,0
PETRX414,0.01,41.5,58,234300,0,0,19/12/2025,3623000,10.70426911,0,0,0,0
PETRX68,11.25,41.75,16,42900,0,0,19/12/2025,6545400,10.94784748,0,0,0,0
PETRX420,0.13,42,16,7500,0,0,19/12/2025,11500,11.19142634,0,0,0,0
PETRX28,9.5,42.25,1,100,0,0,19/12/2025,15100,11.43500554,0,0,0,0
PETRX425,0,42.5,0,0,0,0,19/12/2025,0,11.67858497,0,0,0,0
PETRX51,11.38,42.75,1,4000,0,0,19/12/2025,4000,11.92216456,0,0,0,0
PETRX430,11.85,43,1,15000,0,0,19/12/2025,15000,12.16574425,0,0,0,0
PETRX52,0,43.25,0,0,0,0,19/12/2025,0,12.40932402,0,0,0,0
PETRX434,12.58,43.5,1,14500,0,0,19/12/2025,6000,12.65290383,0,0,0,0
PETRX53,13.07,43.75,10,11100,0,0,19/12/2025,0,12.89648367,0,0,0,0
PETRX439,12.79,44,3,19000,0,14.5,19/12/2025,19000,13.14006354,0,0.952558517,0,0
PETRX54,0,44.25,0,0,0,0,19/12/2025,0,13.38364342,0,0,0,0
PETRX444,13.6,44.5,1,200,0,0,19/12/2025,5400,13.6272233,0,0,0,0
PETRX447,0,44.75,0,0,0,0,19/12/2025,0,13.8708032,0,0,0,0
PETRX45,0.01,45,1,2000,0,0,19/12/2025,2268300,14.1143831,0,0,0,0
PETRX452,0,45.25,0,0,0,0,19/12/2025,0,14.357963,0,0,0,0
PETRX454,2.1,45.5,50,423700,0,0,19/12/2025,2823400,14.6015429,0,0,0,0
PETRX457,0,45.75,0,0,0,0,19/12/2025,0,14.84512281,0,0,0,0
PETRX460,0,46,0,0,0,0,19/12/2025,0,15.08870271,0,0,0,0
PETRX462,0,46.25,0,0,0,0,19/12/2025,0,15.33228262,0,0,0,0
PETRX464,3.25,46.5,10,29900,0,0,19/12/2025,393100,15.57586252,0,0,0,0
PETRX467,0,46.75,0,0,0,0,19/12/2025,0,15.81944243,0,0,0,0
PETRX470,0,47,0,0,0,0,19/12/2025,0,16.06302233,0,0,0,0
PETRX472,0,47.25,0,0,0,0,19/12/2025,0,16.30660224,0,0,0,0
PETRX474,4.17,47.5,1,2000,0,0,19/12/2025,130600,16.55018214,0,0,0,0
PETRX477,0,47.75,0,0,0,0,19/12/2025,0,16.79376205,0,0,0,0
PETRX480,0,48,0,0,0,0,19/12/2025,0,17.03734196,0,0,0,0
PETRX482,0,48.25,0,0,0,0,19/12/2025,0,17.28092186,0,0,0,0
PETRX485,8.37,48.5,1,10000,0,0,19/12/2025,30000,17.52450177,0,0,0,0
PETRX487,0,48.75,0,0,0,0,19/12/2025,0,17.76808167,0,0,0,0
PETRX490,10.4,49,1,100,0,0,19/12/2025,52400,18.01166158,0,0,0,0
PETRX498,13.5,49.25,1,3200,0,0,19/12/2025,3200,18.25524149,0,0,0,0
PETRX495,0,49.5,0,0,0,0,19/12/2025,0,18.49882139,0,0,0,0
PETRX497,18.68,49.75,8,12800,0,0,19/12/2025,12700,18.7424013,0,0,0,0
PETRX575,24,57.5,1,6000,0,0,19/12/2025,6000,26.29337839,0,0,0,0
PETRX598,26.06,59.25,1,300,0,0,19/12/2025,300,27.99843773,0,0,0,0
PETRX597,0,59.75,0,0,0,0,19/12/2025,0,28.48559754,0,0,0,0
PETRX602,0,60.25,0,0,0,0,19/12/2025,0,28.97275735,0,0,0,0
PETRX627,29.42,62.75,1,200,0,0,19/12/2025,200,31.40855641,0,0,0,0
PETRX668,32,66.25,1,1000,0,0,19/12/2025,38100,34.8186751,0,0,0,0
PETRX677,33.4,67.75,1,42600,0,0,19/12/2025,42600,36.28015453,0,0,0,0
PETRX901,54.5,88.75,1,200,0,0,19/12/2025,200,56.74086664,0,0,0,0
PETRX187,148.9,185.75,2,200,0,0,19/12/2025,500,151.2498702,0,0,0,0
PETRX197,156.6,195.75,1,100,0,0,19/12/2025,800,160.9930664,0,0,0,0
PETRL299W4,1.85,29.9,3,1000,0,0,26/12/2025,1000,1.251168827,0.29191494,0,0,1.70153885
PETRL304W4,1,30.4,2,200,0,0,26/12/2025,200,0.978405384,0.175762177,0,0,1.024497656
PETRL309W4,0.64,30.9,2,56000,0,0,26/12/2025,57000,0.748021014,0.150561333,0,0,0.877604815
PETRL314W4,0.9,31.4,1,100,0,0,26/12/2025,1000,0.558765693,0.239620209,0,0,1.396718834
PETRL319W4,0.6,31.9,1,300,0.6,0,26/12/2025,93300,0.407641024,0.21291256,0,0.21291256,1.241042996
PETRL324W4,0,32.4,0,0,0,0,26/12/2025,0,0.29036958,0,0,0,0
PETRL329W4,0.67,32.9,1,5500,0,0,26/12/2025,5500,0.201937879,0.287060738,0,0,1.673244259
PETRL334W4,0,33.4,0,0,0,0,26/12/2025,0,0.13712243,0,0,0,0
PETRL339W4,0,33.9,0,0,0,0.84,26/12/2025,0,0.09092959,0,0.37879467,0,0
PETRL344W4,0,34.4,0,0,0,0,26/12/2025,0,0.058902302,0,0,0,0
PETRL349W4,0.25,34.9,1,100,0,0,26/12/2025,100,0.037286224,0.271139145,0,0,1.580439114
PETRX299W4,0.78,29.9,1,100,0,1,26/12/2025,5500,0.584507138,0.211241245,0.255374908,0,1.231301097
PETRX304W4,0.78,30.4,1,100,0,0,26/12/2025,100,0.797752696,0.168104172,0,0,0.979860021
PETRX309W4,0,30.9,0,0,0,0,26/12/2025,0,1.053377328,0,0,0,0
PETRX314W4,0,31.4,0,0,0,0,26/12/2025,0,1.350131009,0,0,0,0
PETRX319W4,0,31.9,0,0,0,0,26/12/2025,0,1.685015342,0,0,0,0
PETRX324W4,0,32.4,0,0,0,0,26/12/2025,0,2.053752899,0,0,0,0
PETRX329W4,0,32.9,0,0,0,0,26/12/2025,0,2.451330201,0,0,0,0
PETRX334W4,0,33.4,0,0,0,0,26/12/2025,0,2.872523753,0,0,0,0
PETRX339W4,0,33.9,0,0,0,0,26/12/2025,0,3.312339915,0,0,0,0
PETRX344W4,0,34.4,0,0,0,0,26/12/2025,0,3.766321629,0,0,0,0
PETRX349W4,0,34.9,0,0,0,0,26/12/2025,0,4.230714552,0,0,0,0
PETRA1,0,2.72,0,0,0,0,16/01/2026,0,27.10790622,0,0,0,0
PETRA997,21.76,9.97,2,200,0,0,16/01/2026,0,20.1188695,2.392034531,0,0,13.94289613
PETRA109,0,10.97,0,0,0,0,16/01/2026,0,19.15486444,0,0,0,0
PETRA112,0,11.22,0,0,0,0,16/01/2026,0,18.91386317,0,0,0,0
PETRA114,0,11.47,0,0,0,0,16/01/2026,0,18.6728619,0,0,0,0
PETRA117,0,11.72,0,0,0,0,16/01/2026,0,18.43186064,0,0,0,0
PETRA119,0,11.97,0,0,0,0,16/01/2026,0,18.19085937,0,0,0,0
PETRA122,0,12.22,0,0,0,0,16/01/2026,0,17.9498581,0,0,0,0
PETRA124,0,12.47,0,0,0,0,16/01/2026,0,17.70885684,0,0,0,0
PETRA127,0,12.72,0,0,0,0,16/01/2026,0,17.46785557,0,0,0,0
PETRA129,0,12.97,0,0,0,0,16/01/2026,0,17.22685431,0,0,0,0
